text,title,url
"Efteraarsstormen paa susende Vinger
Henover Skovenes Kroner sig svinger;
Faunus sit yndige Tempel har lukt.
Vinteren kommer, den iisklædte Kæmpe,
Solen de glødende Flammer maa dæmpe;
Men i vort Hjerte er Flammen ei slukt.


Festen, der samler os, kjender ei Kulde;
Muserne vinke, de venlige, hulde,
Muserne nævne et dyrebart Navn.
Alle med Jubel vi Navnet gjentage —
„Brorson!” og vaske, din Alderdoms Dage
Blidt maae forsødes i Kærligheds Favn.


Videnskabslyset for Mange Du tændte;
Mange, som ud fra din Skole Du sendte,
Virke med Hæder for Konge og Land.
Det er din Udsæd, som Frugterne bærer
Kjernen, Du lagde i Aanden som Lærer,
Modnes til Frugt hos den daadfulde Mand.


End ei som Olding dit Kald Du forlader,
End vil Du virke som Leder og Fader,
Leve og døe under Musernes Flag.
Himlen din hellige Stræben velsigne!
Gid dine Alderdomsdage maae ligne
Høstens den klareste, lifligste Dag!

","Sophus Zahle: »A. W. Brorsons Fødselsdag« fra Digte, samlede og udgivne efter hans Død (1843)",https://kalliope.org/da/text/zahle2019052494
"Vi er paa Als, et Øland, hvor
Meer tidligt Vaaren kommer.
En gudvelsignet, yndig Plet
Med lang og frugtbar Sommer!


En deilig Ø! Den er som født
Af Himlen og af Havet
En Sommernat, og lige rigt
Af begge To begavet.


Med friske Skove, blanke Søer
Og gyldent Korn paa Vangen
Er denne Ø et Paradis —
Et Paradis med Slangen.


Thi her forbryderisk en fræk.
En troløs Prinds udruged
De Rænker, som hans Fædrelands
Inderste Marv udsuged.


I dette Værksted smedded han
De Lyn med Hadets Lue,
Der skulde knust det, men som nu
Hans frække Hoved true.


Men denne Ø, saa dansk og tro.
Og dog vor Ufreds Kilde,
Vort Bolværk blev, vort bedste Værrn
Hans Nemesis det vilde!


Her er Armeen draget hen.
Og her den sanker Kræfter
Til nye Kampe — til den Hevn,
Som stærkt den higer efter.


— Her i et venligt Bondehuus,
I Stuen ud til Haven,
Her finde vi vor Lientenant — Kors!
Hvor er han mørk og gnaven!


Han skriver ogsaa, men det gaaer
Kun meget slet fra Haanden:
Han puster, gnider Panden, for
At hjælpe lidt paa Aanden;


Men Aanden er ei villig — nei!
Han venter, og han venter —
Den kommer ei, det seer han nok,
Og Veiret dybt han henter.


„Den dumme Dreng!” han mumler, „hvis
Jeg havde ham, saa gik det.
Han tygged ikke Drøv som jeg —
Gesvindt en Ende fik det.”


Saa griber Pennen han paany.
Men snart igjen den standser —
„Det er hans Skyld, den Satans Dreng,
At Ingenting jeg sandser!


„Han er da væk, den stakkels Pog!
Gud veed, hvor nu han støier —
Ifald han ellers støier meer,”
Halvsagte han tilføier.


„Han piner mig. Jeg kan ei faae
Ham ud af mine Tanker ....
Aa han er væk! .... naturligviis!
Han har nok kastet Anker.


„Men saadan gaaer det! Det er Ret!
Der har vi hele Tingen!
Man skal kun holde af sig selv,
Forresten af slet Ingen.


„Saa det fordømte Skriverads!
I rette Tid da kom det!
Jeg kan nok slaaes, det troer jeg, men
Jeg kan ei skrive om det.


„Hvad skal jeg skrive? At jeg løb
Ei fra det som en Hare?
At ei jeg bened af, dengang
Jeg saae, at der var Fare?


„Ja det er Alt! Jeg kan ei med
Det Prikkeri .... Saa heller
Ti Timer i en Ild som sidst —
Der veed jeg, hvad det gjælder! ....


„Den stakkels Dreng!” — Han skyder bort
Papiret, Skrivetøiet.
„Jeg kan ei see — det Satans Vand,
Det kommer mig i Øiet!”

",H.P. Holst: »Savn« fra Den lille Hornblæser (1849),https://kalliope.org/da/text/holst2018030814
"Søde Sommer, er du borte,
Er dit Liv forbi, Avgust?
Dræbes nu de lette korte
Glæder alt af kolde Pust?
Saadan tænkte jeg og listed
Hjemad mig; thi Dagens Luft
Lugted nordlig, havde mistet
Sommerens særegne Duft.
Fast Humøret rent forlod mig;
Men da kom med korte Skjørt,
Smilende, September mod mig,
Vinløvkrandset, ikke snørt.
Om de luerøde Kinder
Faldt som Lokker grønne, blaa,
Klare Druer; — søde Minder
Dæmred, da jeg disse saa.
Og paa Armen trind, som svulmed
Under Byrden, bar hun stolt —
Hvilken Attraa hos mig ulmed
Efter det, som Armen holdt! —
Bar et Fad hun; Aprikoser,
Æbler, Ferskner gløded der
Mellem Georgineroser,
Reseda og Astersskjær.
Sødt hun vinked, hen hun gav mig
Fadet. Alt jeg fyrig nød,
Glemte Klagen, bad: „begrav mig
Før Oktober ej, o Død!”
Krandsen vandt hun om mit Hoved,
Favned, kyssed mig dernæst,
Gav mig sine Lokker, loved
Mig ad Aare samme Fest.
Og jeg glemte Blomsterduften
I den runde, bløde Arm,
Og jeg glemte Sommerluften
Ved Septembers fulde Barm.

",P.L. Møller: “September” from Lyriske Digte (1840),https://kalliope.org/en/text/moellerpl2017122837
"       Store tunge Aftenskyer —
        rød som Blod er Himlen.
        Over Bølgebruset bæres
        fjærne Klokkers Bimlen.
Ringer det i stille Kirker nu i Aftensvale,
skælver Aspens Løv mod Nat i alle dybe Dale — —.


        — — —
        Store tunge Aftenskyer
        over Himlens Rande.
        Alle Stjærnerne er knust
        i Nattens barske Lande.
Fredløs Fugl, der længes efter Aspens stille Susen,
gaar med trætte Vingeslag nær øde Bølgers Brusen.

",Aage Berntsen: “Store tunge Aftenskyer” from Klinten og Hveden (1914),https://kalliope.org/en/text/berntsen2022051505
"De Mennesker vide saa lidt, hvad de vil;
Den blinde Gudinde den beile de til;
Een ønsker sig riig, og en anden sig stor;
Mon Riigdom og Høihed har saadant et Bord?


Den Rige forskriver sig dyrere Viin,
Men drikker den aldrig saa glad, som jeg min;
Paa Bordet hans Kok Sneese Retter har slæbt,
Men hos staaer hans Doctor, og skriver Recept.


De Hykklere myldre som Myrer om ham,
Og mangen en Naade, saa stolt og saa stram;
De søge om Glæde, men finde den ei;
Thi Kiedsomhed staaer bag hver Stol, som Lakei!


Til blinde Gudinder maae beile, hvo vil,
Den jeg skal tilbede, maae see, og see mild.
Min Viin er min Riigdom, vort Venskab min Rang,
Mit Maaltiid maae krydres med Spøg og med Sang.


Til Glæde, til Glæde er Løsenet her,
Den gladeste altid den viseste er!
Saa fylder da Glasset til Skummende Maal;
Vi Glade, vi viise, vi Venner! vor Skaal!

",Knud Lyne Rahbek: “Selskabssang” from Poetiske Forsøg (1794),https://kalliope.org/en/text/rahbek2001061312
"Farvel! o Schultz! til hine bedre Kloder,
Der ingen Sorg, ei Sviig, ei Sygdom boer,
Gienfind din Harmonie i Engles Chor,
Og i hver Engel find dit Hiertes Broder!

","Knud Lyne Rahbek: “Ved Orpheus Schulzes Død” from Poetiske Forsøg, Anden Deel (1802)",https://kalliope.org/en/text/rahbek2020010459
"Skovduen kurrer bag Træernes Grønt,
Kurrer de Midsommersdage,
Kurrer og kurrer saa kjælent og skjønt,
Kurrer saa ømt for sin Mage!
Sangen er yndig, thi Elskovs Kyst
Fylder den lille Sangers Bryst,
Kjærligt den kurrer bag Reden.


Men hvis dens Mage ej følger den glad,
Da maa dens Kurren forstumme,
Stille den sidder bag Bøgens Blad,
Hjertet ej Sorgen kan rumme!
Ak, da forlader den Redens Gjem,
Flyver fortvivlet bort fra sit Hjem,
Flygter og falder i Havet!

",Martin Kok: »Skovduen« fra Øjeblikkets Børn (1873),https://kalliope.org/da/text/kokm2020052127
"For Studiegaardens Dogmatik
Laudabilem i Dag du fik;
Nu, Broder! maa du lade see,
Hvor du dig her kan tee.
Men den Examen practisk er,
Du dig maae underkaste her;
Hvad lærer da vor Dogmatik?
Vær troe i Ord og drik!


Quid profiteris i Moral?
Kan du i Tide være gal?
Ei er dens Viisdom meget værd,
Der ikke det har lært.
Kom, lee, og syng, og spøg med mig,
I Morgen er jeg klog med dig;
Saa Fader Hagedorn har sagt;
Hav dette vel i Agt!


Nu Domini Collegæ, vi
Ham prøve in Exegesi,
Om han har læst Anacreon,
Og fattet Mandens Aand.
Dog han og Wibe, og Horaz
Fortolkes bedst ved fulde Glas,
Thi vis paa det, som hos dig staaer,
Om du de tre forstaaer.


Nu Reverendi Patres, I,
Et docti Assessores, vi,
Vil letteligen eenes om
Herr Candidatens Dom.
Nu heele Facultetet istem:
Laudabilem! Laudabilem!
Og tømme derpaa bredfuldt Maal
Til Candidatens Skaal.

",Knud Lyne Rahbek: »Candidat-Vise« fra Poetiske Forsøg (1794),https://kalliope.org/da/text/rahbek2001052701
"Videnskaben er gammel og træt
og øiner saa vel sin Grændse.
Med alt det Flydende gik det let.
den skar det i Masker og bandt det i Næt,
om end Bølger et Næt ei ændse.


Staaer saa og drømmer og stirrer mat
ved Hegnet, hvor den er havnet,
udover det Svælg, Urgrunden har sat
imellem vort og den store Nat,
imellem Sandsen og Savnet.


Mumler saa med en Søvngjængers Røst:
Havde jeg Mod som de Unge,
jeg fulgte Heroernes gamle Lyst,
jeg satte Seil mod de Dødes Kyst,
deres Luft skulde fylde min Lunge.


Men deres Luft er Theologi,
thi faaer jeg vel slutte Systemet;
useete Sphærers Astronomi,
ufølte Engles Physiologi
faaer saa at staae hen som Problemet.

",Johannes Fibiger: »Videnskaben er gammel og træt« fra Sorgens Genier (1884),https://kalliope.org/da/text/fibiger2017111560
"O Jesus Christ!
      Vor Frelser du est,
Vort Haab er du alene!
      Foruden al Svig
      Saa inderlig
      Vi troer paa dig,
Os trøster dit Ord det rene!


Som selv du det vil,
      Vor Sag du bestil,
Du Israels Lys i Mørke!
      Du Mester saa prud!
      Lær os dine Bud,
      Og lad, som vor Gud,
Os dig, Herre Jesus, dyrke!


Vi høre dig til,
      Og være vi vil,
Hvor selv du os helst vil have;
      Med Kiærlighed blind,
      Vi lukke dig ind,
      I Hjerte og Sind,
Med Naaden, din Fæstens-Gave!


Saa inderlig godt
      Vi troe dig, vor Drot!
Og stole saa paa din Naade,
      Som Vennen i Nød;
      For os, Herre sød!
      Fuldhaard var din Død,
Du frelser af alskens Vaade!


Ja, nu og altid,
      Vor faste Tillid
Vi have hos os tilstæde:
      I Fare og Brøst
      Dit Ord er vor Trøst,
      Din levende Røst
Vi høre med Hjertens-Glæde!


Gaaer Sorgen os paa,
      Dit Hjertes Attraa
Er altid os at husvale;
      I Fare og Frygt,
      Er Mørket end tykt,
      Vi følge dig trygt,
Vor Sjæl i din Haand befale!


Nu veed vi det vist,
      Velsignede Christ!
Du aldrig vil os forlade!
      Ja, det er vor Pagt
      Og Selv har du sagt,
      Du haver al Magt,
Saa kan os ei Døden skade!


O, give det Gud,
      Vi, efter dit Bud,
Maa være med dig tilsammen,
      Saa vi med dig
      I Himmerig
      Evindelig
Kan leve i Fryd og Gammen!

",N.F.S. Grundtvig: »O Jesus Christ« fra Psalmer og aandelige Sange (1868),https://kalliope.org/da/text/grundtvig20010107109
"Din Vugge gik ved Brum af Nordhavsrøsten,
Paa Fjordens Bred, til Takt af Bølgeslaget,
Hvor over gule Bakker ud mod Vraget,
Klitrosen kryber for at pynte Kysten.


Ved Øresundets blanke Bugt mod Østen,
Hvor sig i Dybet speiler Kongeflaget,
Af Konst og Ynde blev din Aand opdraget,
I Viddets Kube, nem og lærelysten.


Du gjæsted Lund og Sø og Høienlofte;
Men da du kom til Lollands Bøgeskove,
Hvor Fuglene i Rosenhækker sove:


Der satte Amor Buret i det Grønne;
Der blev dit Buur — og du skal der forskjønne
Som Brud og Viv det skjønne Engestofte.

",Emil Aarestrup: »Til Frøken Warenka Rosenkrantz« fra Efterladte Digte (1863),https://kalliope.org/da/text/aarestrup1999032705
"Er det dig, der smiler i dit Blik?
Er det den, hvis glade Sjæl jeg kender?
Eller martrer mig Pupillernes Mystik,
dit Øjes Straalerige, som mig blænder?


Er det dig, der sér ind i mig selv?
O, jeg kender dette Haar, den Pande.
Dybt i dit Øje kupler sig et Hvælv
højt over mørke, gaadefulde Lande.


Jeg sér ind i en sort og bundløs Sal.
Og dybere sig Landene udbreder.
En Almagt straaler ud i tavs Astral
sit sære Budskab fra ukendte Steder.


Er det dig der smiler dette Smil?
Og ingen Sfinks, der rummer Livets Gaade.
Der er en sælsom Port i din Pupil
ind til et Land, hvor ingen endnu naaede.


I Live har vi alle sét derind,
og spurgt hvad disse Øjnes Dyb dog gemmer.
Vi længes efter Bunden i vort eget Sind —,
men fatter ikke vore egne Stemmer . . .


Kun Svaret er dit Øjes Suggestion,
den Magt, du ikke evner og bestemmer.
Men den er mægtig, lysende og monoton —.
O, er der Ord for alt, hvad jeg fornemmer?


Er det din Sjæl, som bor i Øjets Krypt?
Er det udødelige Kræfter, som jeg aner?
Igennem Porten gaar jeg drømmende og dybt
ind paa Astralets gaadefulde Planer.


Jeg kender ikke dig og dine Smil
og fatter ikke mér dit Blik og Mæle.
I dine Øjne har jeg vandret disse Mil,
som kun skal vandres af hengangne Sjæle.


-


        Dog tilbage til dit Øjes Blaa
        jeg vender og gensér en jordisk Pige,
        genkender Kinden, hvorom Smilet laa
        og fatter, hvad jeg hører Stemmen sige.

",Emil Bønnelycke: »Øjnene« fra Ild og Ungdom (1917),https://kalliope.org/da/text/boennelycke2022082540
"I de unge Dages
kaade Foraarsblæst
som den vilde Jæger,
foer jeg høit til Hest.


Guddomsrøsten trængte
neppe til mit Sind,
før jeg lystigt slog den
hen i Veir og Vind.


Lad kun Andre klage
over Livets Gang —
Manddoms stille Dage
fylde mig med Sang.


Rolig Sjælen vugger
sig i Harmoni,
og en gammel Saga
dukker op deri.


Da Profeten fordum
paa sin Engels Bud
i den dunkle Hule
vented paa sin Gud —


se! da kom et Uveir,
brat det frem sig svang,
stoltest Stamme brødes
paa dets Kæmpegang —


se! da kom et Jordskjælv,
slukt blev Solens Glands,
Jordens faste Grundvold
gik i Bølgedands —


se! da kom en Flamme,
ræddelig og vild,
op mod Himlen blussed
høit den stærke Ild.


Men i Storm og Jordskjælv
gik ei Herrens Vei,
i den vilde Lue
taled Herren ei.


Først da efter Ilden
kom en sagte Lyd,
grebes dybt Profeten
af en navnløs Fryd.


Mens en stille Luftning
leged med hvert Blad,
svøbte han sin Kappe
om sit Hoved glad.


Ud han gik, bevæget,
bøied sig mod Jord,
lytted, ydmyg, stille,
til sin Herres Ord.

",Kristian Arentzen: »Den stille Luftning« fra Nogle Digte (1888),https://kalliope.org/da/text/arentzen2019011258
"Fortvivlelse! dig helliges min Sang,
Og den, som hænger sig, og den, som hang,
Og den, sig hænge vil, om han har Øre,
Han høre!
      For nogle Dage siden drømte jeg —
Om paa Collegium, om ved Dispyt for Graden,
I Stuen, Kirken, eller midt paa Gaden,
Det husker jeg just ei —
Og, om det var om Natten eller Dagen,
Giør ogsaa meget lidt til Sagen —
Jeg drømte kort: jeg ejede en Pung
Af store Kobberpenge ganske tung —
Hvorfor just Kobber? Nu min smukke Frue
En Drøm møbleres ikke som en Stue,
Sligt falder som det kan, og ikke som man vil —
Dog gietter jeg en Grund dertil:
Man drømmer, som De veed
Meest om de Ting, man jevnligst omgaaes med,
Og Sølvmynt er nu fast saa sielden her
Som een af Deres Kjøn, der ei nysgierrig er.
Det altsaa Kobber var — men een Beskaffenhed
Ved Pungen, som desværre kun kan drømmes,
Gav dog min Drøm en lovlig Vigtighed,
Den nemlig: at den aldrig kunde tømmes.
Jeg vaagned’ — greb i Lommen strax, og fandt,
At den var tom som før — og Drømmen Tant.
Jeg ærgred’ mig en Smule, som de Rige,
Men slog det hen,
Og blev i føje Tid saa glad igien
Som mine Lige.
      Den næste Gang jeg drømte mig Poet,
Skald, Barde, Digter, hvad man kalder det,
Som alt skal komme ud paa et;
Men af den rette Sort — ei som saa mange Skialdre,
Hvis Hymner høit som tusind Tordner knaldre,
Hvis Sange bølge sig uvist hvordan
Som Oceanet, eller Ossian,
Saa længe til de blive Fidibusser —
Nei jeg var sand Poet; exempli gratia,
Som han der sang om Rolf, og Balders Død;
Som han, der sang den Ambolts Værk, hvorfra
Kom idelig Tata, Tata;
Som han, hvis Luth om Axels Elskov lød;
Og han, som sang Emilia —
Som een af Roms de tvende Publiusser.
Jeg vaagned i en yndig Elegie —
Og giorde Oder i mit Raserie;
Men slængte Pennen bort — og strax var det forbi.
      Den tredje Gang jeg drømte mig til Viis —
Ei blot for Rimets Skyld, jeg her en Priis
Med Læserens Tilladelse maae tage;
Thi rigtig nok i vore Dage
Det lader, som om Lykkens Paradiis
(Hvorom saa jammerligen kriges)
Stod mere aabent for et Drog end for en Viis —
Og det er vist, til Lykkens Tempel siges
Indgangen trang — hvo intet Hoved har
Han smutter lettest ind, den Sag er soleklar.
Man altsaa let formoder, at jeg ikke
Ved denne Leilighed fandt største Trang til Strikke,
I det jeg vaagned op og følte mig
Om ikke ganske hov’dløs, dog, som andre,
Lidt meer beqvem til Lykkens Vej at vandre —
Der hører Viisdom til at hænge sig.
Naar kiedtes Tossen vel ved Livet? eller
Naar saae man vel en Claus ulykkelig?
Dog — ganske Claus er jeg just ikke heller.
      Jeg siden drømte mig i Himmerig —
Og fandt mig der saa vel og à mon aise
At jeg til evig Tid
Fast havde kunnet blive der, og blæse
Ad hele Verdens Kobber, Kunst og Vid —
Sær slog Musiken mig — en Seraph sang
Ledsaget af Cherubers Harmonier
Den skiønneste af Schulzes Melodier
Til Davids egen Harpes Klang,
Fast bedre end du synger den, Dorine!
Men da jeg saae mig om (hør Under stor!)
Opdaged’ jeg i dette Himmelchor,
At denne søde Sanger var — Dorine,
Dorine selv! — hvad Støvets Ord
Kan male min Henrykkelse — jeg foer
Som Lynet hen i hendes aabne Arme —
""O Vellyst!” raabte jeg — men ak! hvor stor
Blev min Fortvivlelse, da vaagnet, for Dorine
Jeg øinede en gammel Proserpine —
For Chor af Engle en Flok Valbye-Gæs —
For Schulzes Lovsang en afskyelig hæs
Staccato-Skraalen: Flekkesild og Reier —
Kort sagt, da fra Olymp, som fordum Herr Vulcan,
Jeg pludselig faldt ned ved Gammelstrand.
      Som sagt, og som bevist, for Bagatel jeg pleier
Just ei at hænge mig —
Pung, Poesi, Prudenz — og selv et Himmerig,
Hvor ei Dorine smiler — kan jeg miste
Og staa, som Eegen mellem faldne Qviste;
Men Himmerig med hende! dette var
For meget. Kiære Læser, om du har,
Og kan undvære den, og selv den bruger ikke,
Saa laan Forfatteren en Strikke.

",Jens Baggesen: »Drømmene« fra Ungdomsarbeider (1791),https://kalliope.org/da/text/baggesen2001100301
"Lad mig se i dine Øjne!
      — nu gaar Midnat ind!
      ser du alle Skovens Stammer
      svøbt i Elverspind


Kender du til Elvers Magt?
      sig, om du forstod
      Nattergaletrillens Pragt
      med dit Hjærteblod!


Hvor din Mund er kold!
      hvor din Kind er bleg!
      tog dig tyst i Vold
      Nattens Elverleg?


Lad mig se i dine Øjne!
      hvorfor smiler du bedrøvet?
      rundt i alle Blomsterkalke
      løsner Duggen Blømsterstøvet!


Du skal ikke tro paa Elver!
      tro som Blomst i Skovens Bund
      paa det Duggens Kys, der skælver
      paa din unge Mund!


Nu er Midnat runden,
      Natten stum og stor,
      du og jeg to Blomster,
      som i Mosset gror!


Kalk mod Kalk vi drømmer,
      indtil Dagen kommer!
      naar vi atter vaagner,
      er det liflig Sommer!

",Viggo Stuckenberg: »Elver« fra Flyvende Sommer (1898),https://kalliope.org/da/text/stuckenberg1999080109
"Mit Blod er uroligt,
Pulsene banker;
der er kommen en Feber
i mine Tanker —


en kredsende Hvirvel
af modsatte Strømme,
min Søvn er urolig
med ængstende Drømme.


Der er som en Skæbne,
en Trolddom deri — —
min Vilje er bunden,
min Fred forbi.

",Otto Fønss: »Mit Blod er uroligt« fra I Lyse Nætter (1898),https://kalliope.org/da/text/fonss2019090529
"Over min Død skal du ej sørge mer,
end til de Klokker tier, der med hård
og knarvorn Røst forkynder, at mit Ler
er givet til en ny Slags Ormegård.
Og, hvis du læser disse Linjer, glem
da hvem der skrev dem; thi min Kærlighed
vil hellere stå hjemløs end slå ned
med Sorg dit Sind, dens dyrebare Hjem.
Ja, hvis du hører mig i denne Sang,
når jeg er død og borte, tør du end
ej hviske for dig selv mit Navn engang;
lad med mit Liv din Elskov fare hen!
Ellers vil Verden spejde i din Nød
og spotte dig med mig, skønt jeg er død.

",Valdemar Rørdam: “Sonnet LXXI” from Engelske Kærlighedsdigte (1919),https://kalliope.org/en/text/roerdam2022052106
"Før saa let mit Hjerte slog
Frit for heftig Fryd og Kummer.
Arbeid hele Dagen tog;
Natten bragte rolig Slummer.
Ak, den Tid, den Tid svandt hen;
Aldrig faaer jeg den igjen.


Nu, halv sørgende, halv glad
Jeg omkring urolig vanker,
Ønsker mig, og veed ej hvad,
Svarer ofte hen i Tanker.
Bror og Syster spørge mig:
Beste, men hvad fattes dig?


O jeg er saa underlig!
Traaden stedse gaaer i Kurre;
Strikketøjet keeder mig,
Og Klaverets Strenge skurre.
Hjerte, sig mig, hvad du vil
Med den Uroe, med den Ild?


Fader, Moder elske mig;
Broder stedse for mig kjeler;
Søster saa omhyggelig
Al min Uroe med mig deeler:
Hjerte, sig dog hvad det er?
Og hvad vil du have meer?

","Malthe Conrad Bruun: »Vise for Naturens Datter, No. 2« fra Poetiske Forsøg (1797)",https://kalliope.org/da/text/bruunmc2018062324
"Jord, i hvis Favn der hades og der myrdes,
                Slægt efter Slægt,
blodige Jord med al din Syndebyrdes
                voxende Vægt!
Hvor kan saa let din Himmelvej Du følge,
rundt om den Sol, der skuer dine Saar,
                og saa lysgrønt bølge
                Vaar efter Vaar?


Jo, thi den Samme, som har bundet Jorden
                Lovenes Baand,
som gav sit Folk i Ørkenfjeldets Torden
                Loven i Haand, —
Han la’er sin Sol hvert fattigt Straa forgylde,
Han er den Gud, som hører Støvets Bøn,
                som i Tidens Fylde
                gav os sin Søn.


Derfor, om al vor Lykke skulde falme,
                brat staa for Fald,
altid fra Jord en evig Takkepsalme
                løfte sig skal;
derfor, hvor mægtigt Mørkets Aander virke,
aldrig vor Bøn skal synke til et Suk,
                aldrig Herrens Kirke
                rokkes et Fnugg.


Lær os da, Jord, paa Aandens Ørnevinge,
                trofast som Du,
os om vort høje Himmellys at svinge
                trøstig i Hu,
hente fra Ham alt Lys som vi begjære,
hente fra Ham Livsvarmen i vort Bryst,
                grønnes Gud til Ære,
                gyldnes til Høst.

",Christian Richardt: »Ved Kirkemødet« fra Første Deel (1895),https://kalliope.org/da/text/richardt20190730217
"Ej Marmor, eller Guld til Fyrsters Minde
skal overleve disse Rim, jeg fletter,
men her skal mere straalende du skinne
end Monumenters Sten, som Tiden pletter.


Naar Statuer styrtes om i Krigens Færd,
og Murværk ryddes ud i Kamp og Kiv,
ej Krigens Brand og ikke Ares’ Sværd
skal øde dette Minde om dit Liv.


Mod Død og Glemsel rolig frem du skrider;
din Pris skal til de sene Slægter bæres,
der her paa Jorden mod dens sidste Tider
end vandre trætte om, før den fortæres.


Til Dommen skal dig selv fra Graven kalde,
du lever og kan skues her af alle.

","Adolf Hansen: “Ej Marmor, eller Guld til Fyrsters Minde” from Shakespeares Sonetter (1885)",https://kalliope.org/en/text/hansena2019091156
"Kallisthenes, en Yngling i Athen,
kom engang fra en gjennemsværmet Nat
med vissen Vedbendkrands om vilde Haar
i Morgendæmring tumlende til sit Hjem,
fast mere bleg end Morgnens blege Dæmring.


Da nu hans Tjener til hans Sovekammer
ham lyser gjennem høie Søilegang,
med Et i fuldt og kraftigt Fakkelskin
sig viser Bakkos’ Marmorstatue,
et herligt Værk, af Mesterhaanden skabt.
I Ungdomsfylde hæver Guden sig
med Lokkers rige, langt nedrullende Pragt
og Vindruerankers yppigt svulmende Krands.


Forfærdet staaer den blege Ungersvend,
med Øiet blændet fast af Gudens Glands,
det tykkes ham, som Zeus’ høie Søn
hans Pande med sin Thyrsusstav berører
og taler til ham disse vrede Ord:
„Hvi vakler hid Du, Kraft og Sands berøvet,
en Skygge fra det mørke Erebos!
Du har vanhelliget min Vedbendkrands
og kalder Dig dumdristigt for min Præst.
Vig bort fra mig, jeg kjendes ei ved Dig!
Jeg Fylden er af skabende Natur,
der aabenbarer i sin Guddomsmagt
sig rigest i den ædle Drues Blod.
Behøver Eders øde Liv en Gud,
saa søg ham ikke, hvor i Solens Glands
de fulde Ranker dække Bjergets Skrænt,
nei, søg ham dybt i Hades’ dunkle Nat!”


Og Guden tier, Fakkelen gaaer ud.
Kallisthenes til Leiet skamfuld gaaer,
han lægger bort den visne Vedbendkrands,
og stille dybt i Hjertets Inderste
besværger han et helligt Løftes Ord.

",Kristian Arentzen: “Bakkos’ Billedstøtte” from Et Livsstadium (1858),https://kalliope.org/en/text/arentzen2019011164
"Haand! du deilige Haand, som leged paa Strænge!
Under dig bæved Strængerne saligt og længe.
    Svimmel endnu
    Kommer min Sjæl dig ihu,
Haand! du deilige Haand, som leged paa Strænge!


Røst! du herlige Røst! dybttonende Stemme!
Aldrig den fangne Ridder kunde dig glemme.
    Hvor du henklang,
    Smelted du Hierter i Sang —
Røst! du herlige Røst! dybttonende Stemme!


Barm! blufærdige Barm, som strengt dig tilhylled,
Medens dit Hav af Toner Fangen fortrylled!
    Drømme blev Sang,
    Fulgte din bølgende Gang,
Barm! blufærdige Barm, som strengt dig tilhylled!


Øine! deilige Øie, funklende, sorte!
I eders Blik var Glands fra Himmerigs Porte.
    Fast i den Glands
    Gik jeg fra Samling og Sands —
Øine! deilige Øie, funklende, sorte!


Sjæl! du flyvende Sjæl! du kjærlige høie!
Du var i Haand og i Røst, i Barm og i Øie.
    Dig jeg endnu
    Kommer graahærdet ihu —
Sjæl! du flyvende Sjæl! du kjærlige høie!

",B.S. Ingemann: “Gloriants Priis” from Holger Danske (1837),https://kalliope.org/en/text/ingemann1837ha5
"      Jeg vandrer fra Bye og til Bye
Paa min Fod, jeg savner ei Vinger;
Med munter Sang i høien Skye
Jeg vandrer fra Bye og til Bye.
Og knap seer man Morgenen grye,
Før til Sang alt Citheren klinger;
Og Koner og Børn om mig tye,
Og de Piger saa tæt mig omringer.


      Og Venskab og Elskov og Sang
Er de Maal, hvorefter jeg tragter;
Mit Hiertes Lyst, min Cithers Klang
Er Venskab og Elskov og Sang.
Og falder da Tiden mig for lang,
Naar jeg seer paa Menneskens Fagter,
Med Venskab og Elskov og Sang
Jeg da dem og Alverden foragter.


      Og Kummer ei kommer mig nær,
For min Sang den hurtigen viger;
Den Mand, hver Viv og Møe har kiær
Ham kommer ei Kummeren nær.
Thi Glæden er der, hvor jeg er,
I min Kreds staae smilende Piger;
Den Sanger, som de have kiær,
Han er tryg som i Himmelens Riger.


      Jeg synger fornøiet og fri
Om de Ting, som Livet forsøde,
Om Elskovs Himmels Tryllerie,
Om Venskab og om Harmonie;
Og naar min Sangs Melodie
Faaer et Bryst af Snee til at gløde,
Saa smelter mit Hierte deri,
Og med Lyst i dets Smelten jeg døde.


      Ak! ei for al Jorderigs Prang,
For hver Skat, ei selv for en Throne,
Bortgav jeg dig, min ringe Sang,
Mit Hiertes og Citherens Klang!
Thi hvad er vel Fyrsternes Prang
Mod din Glands, du Musernes Krone?
Mod Kys for hver smeltende Sang?
Og mod Smil for hver smeltende Tone?


      Saa seer man med vanlige Gang
Af en Kreds i en anden mig ile;
Mig ingen Vei kan falde lang
Med Venskab og Elskov og Sang.
Og standser omsider engang
Mine Fied, og jeg segner til Hvile —
Skal Venskab og Elskov og Sang
Om min Grav giennem Taarer end smile.

",Jens Baggesen: »Citherspilleren«,https://kalliope.org/en/text/baggesen2002041302
